,transaction_id,user_id,genero,linea_tc,interes_tc,monto,fecha,hora,establecimiento,ciudad,status_txn,is_prime,dcto,cashback,fraude,anio,marca,proveedor
13271,13272,3539,M,79000,44,678.38,16/01/20,10,Supermercado,Monterrey,Aceptada,False,0.0,20.35,False,2018,Samsung,ATT
13272,13273,3573,F,97000,33,309.87,16/01/20,10,Supermercado,Monterrey,Aceptada,False,0.0,9.3,False,2021,Samsung,ATT
13273,13274,3904,M,96000,56,1.0,16/01/20,10,Compra en línea,Monterrey,Aceptada,False,0.0,0.03,False,2020,Apple,Movistar
13274,13275,3916,M,49000,48,1.0,16/01/20,10,Tienda departamental,Tijuana,Aceptada,False,0.0,0.03,False,2018,Motorola,ATT
13275,13276,3918,M,59000,53,435.08,16/01/20,10,Unknown,Nezahualcóyotl,En proceso,False,0.0,13.05,False,2020,Motorola,ATT
13276,13277,3927,F,94000,45,1.0,16/01/20,10,Tienda departamental,Ciudad de México,En proceso,False,0.0,0.07,True,2018,Motorola,Telcel
13277,13278,25,F,27000,62,166.62,16/01/20,11,Abarrotes,Guadalajara,Aceptada,False,0.0,5.0,False,2017,Samsung,Telcel
13278,13279,62,M,84000,50,634.04,16/01/20,11,Supermercado,Guadalajara,En proceso,False,31.7,19.02,False,2021,Motorola,Telcel
13279,13280,96,F,64000,41,947.12,16/01/20,11,Tienda departamental,Monterrey,En proceso,False,47.36,28.41,False,2017,Apple,Telcel
13280,13281,238,F,76000,57,798.92,16/01/20,11,Tienda departamental,Guadalajara,Aceptada,False,0.0,23.97,False,2020,Motorola,Telcel
13281,13282,254,N,93000,42,1.0,16/01/20,11,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,0.03,False,2017,Motorola,Telcel
13282,13283,327,N,82000,58,796.53,16/01/20,11,Compra en línea,Monterrey,Aceptada,False,39.83,23.9,False,2019,Huawei,Telcel
13283,13284,423,F,26000,58,627.75,16/01/20,11,Tienda departamental,Nezahualcóyotl,Aceptada,True,0.0,18.83,False,2016,Samsung,Telcel
13284,13285,459,F,31000,57,731.78,16/01/20,11,Unknown,Tijuana,Aceptada,False,0.0,21.95,False,2019,Huawei,ATT
13285,13286,540,M,78000,59,461.47,16/01/20,11,Supermercado,Ciudad de México,Aceptada,False,0.0,23.07,False,2020,Apple,Telcel
13286,13287,628,F,54000,37,698.89,16/01/20,11,Unknown,Tijuana,Aceptada,False,34.94,20.97,False,2021,Motorola,Telcel
13287,13288,678,F,68000,57,392.61,16/01/20,11,Compra en línea,Ciudad de México,Rechazada,False,0.0,11.78,False,2019,Samsung,Telcel
13288,13289,720,M,90000,38,568.12,16/01/20,11,Supermercado,Monterrey,Aceptada,False,0.0,17.04,False,2015,Samsung,Movistar
13289,13290,736,F,68000,37,353.48,16/01/20,11,Abarrotes,Cancún,Aceptada,True,0.0,24.74,False,2020,Apple,ATT
13290,13291,768,F,78000,64,814.43,16/01/20,11,Tienda departamental,Guadalajara,Aceptada,False,40.72,24.43,False,2020,Samsung,Telcel
13291,13292,826,F,41000,57,729.39,16/01/20,11,Abarrotes,Cancún,En proceso,False,0.0,21.88,False,2020,Motorola,ATT
13292,13293,892,M,96000,63,453.69,16/01/20,11,Farmacia,Guadalajara,En proceso,False,22.68,13.61,False,2016,Samsung,Telcel
13293,13294,892,M,96000,63,952.4,16/01/20,11,Supermercado,Monterrey,Aceptada,False,0.0,28.57,False,2016,Samsung,Telcel
13294,13295,978,M,70000,47,1.0,16/01/20,11,Tienda departamental,Guadalajara,Aceptada,False,0.0,0.03,False,2018,Motorola,ATT
13295,13296,1079,F,39000,47,916.07,16/01/20,11,Abarrotes,Guadalajara,En proceso,True,0.0,45.8,False,2018,Motorola,Telcel
13296,13297,1177,F,27000,62,397.34,16/01/20,11,Compra en línea,Toluca,En proceso,False,19.87,11.92,False,2020,Samsung,ATT
13297,13298,1191,M,72000,43,270.07,16/01/20,11,Compra en línea,Tijuana,Aceptada,False,0.0,8.1,False,2021,Samsung,ATT
13298,13299,1207,F,57000,57,727.52,16/01/20,11,Compra en línea,Monterrey,Aceptada,False,0.0,21.83,True,2017,Apple,Telcel
13299,13300,1370,N,39000,54,125.8,16/01/20,11,Tienda departamental,Ciudad de México,Rechazada,False,0.0,3.77,False,2021,Motorola,Movistar
13300,13301,1590,M,36000,56,187.14,16/01/20,11,Tienda departamental,Tijuana,En proceso,True,0.0,9.36,False,2018,Huawei,Movistar
13301,13302,1687,F,26000,52,550.45,16/01/20,11,Farmacia,Monterrey,En proceso,False,0.0,16.51,False,2018,Huawei,Movistar
13302,13303,1867,F,48000,53,232.49,16/01/20,11,Farmacia,Guadalajara,Aceptada,False,0.0,6.97,False,2017,Samsung,Telcel
13303,13304,1986,F,63000,62,162.68,16/01/20,11,Compra en línea,Ciudad de México,Aceptada,False,8.13,4.88,False,2018,Huawei,Telcel
13304,13305,2250,F,46000,60,605.45,16/01/20,11,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,18.16,False,2017,Apple,ATT
13305,13306,2275,M,68000,53,499.05,16/01/20,11,Tienda departamental,Guadalajara,Rechazada,True,0.0,14.97,False,2016,Apple,ATT
13306,13307,2367,F,32000,50,185.87,16/01/20,11,Tienda departamental,Guadalajara,En proceso,False,0.0,5.58,False,2016,Apple,ATT
13307,13308,2395,F,86000,35,739.61,16/01/20,11,Unknown,Monterrey,Aceptada,True,0.0,22.19,False,2021,Huawei,Telcel
13308,13309,2456,M,58000,55,658.66,16/01/20,11,Tienda departamental,Ciudad de México,Rechazada,True,0.0,19.76,False,2020,Samsung,Telcel
13309,13310,2504,M,36000,53,486.79,16/01/20,11,Unknown,Guadalajara,Aceptada,False,0.0,14.6,False,2016,Apple,ATT
13310,13311,2525,F,61000,32,251.84,16/01/20,11,Compra en línea,Toluca,En proceso,False,0.0,7.56,True,2017,Samsung,Movistar
13311,13312,2542,F,47000,35,216.42,16/01/20,11,Farmacia,Monterrey,Rechazada,False,10.82,10.82,False,2018,Huawei,Movistar
13312,13313,2598,N,81000,42,446.04,16/01/20,11,Supermercado,Monterrey,Aceptada,False,0.0,13.38,False,2017,Apple,Telcel
13313,13314,2649,F,86000,51,597.38,16/01/20,11,Farmacia,Monterrey,En proceso,False,0.0,17.92,False,2021,Motorola,Telcel
13314,13315,2691,N,43000,48,399.38,16/01/20,11,Supermercado,Guadalajara,Aceptada,False,0.0,11.98,False,2018,Apple,Telcel
13315,13316,2699,M,31000,45,568.8,16/01/20,11,Supermercado,Nezahualcóyotl,En proceso,False,0.0,17.06,False,2019,Apple,Telcel
13316,13317,3042,F,39000,39,434.45,16/01/20,11,Tienda departamental,Monterrey,Aceptada,False,21.72,13.03,False,2020,Samsung,Movistar
13317,13318,3188,F,53000,52,276.3,16/01/20,11,Supermercado,Tijuana,Aceptada,True,0.0,8.29,False,2020,Apple,Telcel
13318,13319,3315,N,25000,58,516.8,16/01/20,11,Supermercado,Monterrey,Rechazada,False,0.0,15.5,False,2019,Huawei,Telcel
13319,13320,3523,M,64000,34,1245.85,16/01/20,11,Farmacia,Tijuana,En proceso,False,0.0,37.38,True,2019,Huawei,Telcel
13320,13321,3530,F,74000,47,1.0,16/01/20,11,Compra en línea,Nezahualcóyotl,Rechazada,False,0.0,0.03,False,2014,Samsung,Telcel
13321,13322,3626,F,75000,34,421.93,16/01/20,11,Supermercado,Guadalajara,Aceptada,False,0.0,12.66,False,2020,Huawei,ATT
13322,13323,3643,M,38000,48,902.54,16/01/20,11,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,27.08,False,2017,Samsung,Telcel
13323,13324,3767,M,60000,51,766.19,16/01/20,11,Unknown,Ciudad de México,Aceptada,False,38.31,22.99,False,2018,Motorola,Movistar
13324,13325,3921,F,33000,49,262.12,16/01/20,11,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,7.86,False,2020,Samsung,Telcel
13325,13326,51,F,59000,53,563.7,16/01/20,12,Farmacia,Monterrey,Aceptada,False,28.19,16.91,False,2017,Samsung,Movistar
13326,13327,157,F,28000,33,109.24,16/01/20,12,Unknown,Guadalajara,Aceptada,False,0.0,3.28,False,2020,Samsung,ATT
13327,13328,184,F,89000,32,792.67,16/01/20,12,Compra en línea,Monterrey,Aceptada,False,0.0,23.78,False,2020,Samsung,Telcel
13328,13329,196,M,66000,58,439.82,16/01/20,12,Tienda departamental,Ciudad de México,Aceptada,False,0.0,13.19,False,2021,Apple,Telcel
13329,13330,212,M,99000,59,249.74,16/01/20,12,Compra en línea,Nezahualcóyotl,Aceptada,False,12.49,7.49,False,2019,Motorola,ATT
13330,13331,364,N,54000,55,640.27,16/01/20,12,Farmacia,Ciudad de México,Aceptada,False,0.0,19.21,False,2019,Samsung,Telcel
13331,13332,434,M,36000,43,637.3,16/01/20,12,Farmacia,Ciudad de México,Aceptada,False,0.0,19.12,False,2020,Motorola,Telcel
13332,13333,459,F,31000,57,760.59,16/01/20,12,Farmacia,Guadalajara,En proceso,False,0.0,22.82,False,2022,Apple,Telcel
13333,13334,507,F,64000,60,566.39,16/01/20,12,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,16.99,False,2019,Samsung,ATT
13334,13335,524,F,45000,57,1186.96,16/01/20,12,Supermercado,Ciudad de México,Aceptada,False,0.0,59.35,True,2015,Motorola,Telcel
13335,13336,524,F,45000,57,999.6,16/01/20,12,Supermercado,Tijuana,Aceptada,False,0.0,29.99,False,2015,Motorola,Telcel
13336,13337,574,F,50000,34,518.27,16/01/20,12,Supermercado,Guadalajara,Rechazada,True,0.0,15.55,False,2020,Huawei,ATT
13337,13338,621,F,37000,52,374.36,16/01/20,12,Unknown,Guadalajara,Aceptada,False,0.0,11.23,False,2019,Samsung,ATT
13338,13339,692,F,77000,51,914.85,16/01/20,12,Compra en línea,Guadalajara,En proceso,False,45.74,27.45,False,2018,Motorola,Telcel
13339,13340,789,F,26000,47,378.74,16/01/20,12,Supermercado,Monterrey,En proceso,False,0.0,11.36,False,2015,Samsung,Telcel
13340,13341,818,M,91000,32,1037.75,16/01/20,12,Tienda departamental,Guadalajara,Aceptada,False,0.0,31.13,False,2021,Samsung,Telcel
13341,13342,1015,N,31000,57,633.11,16/01/20,12,Tienda departamental,Ciudad de México,Aceptada,True,0.0,18.99,False,2018,Motorola,ATT
13342,13343,1051,F,26000,52,507.65,16/01/20,12,Farmacia,Guadalajara,Aceptada,False,0.0,15.23,False,2019,Apple,ATT
13343,13344,1051,F,26000,52,192.73,16/01/20,12,Tienda departamental,Guadalajara,Aceptada,False,0.0,5.78,False,2017,Motorola,Movistar
13344,13345,1086,F,95000,62,631.67,16/01/20,12,Compra en línea,Guadalajara,Aceptada,False,0.0,18.95,False,2017,Huawei,ATT
13345,13346,1157,M,25000,60,747.35,16/01/20,12,Tienda departamental,Monterrey,Aceptada,False,0.0,22.42,False,2021,Apple,Movistar
13346,13347,1191,M,72000,43,455.38,16/01/20,12,Farmacia,Guadalajara,En proceso,False,0.0,31.88,False,2018,Huawei,Movistar
13347,13348,1251,M,41000,55,609.3,16/01/20,12,Tienda departamental,Monterrey,Aceptada,False,0.0,18.28,False,2015,Samsung,Telcel
13348,13349,1279,M,58000,55,762.6,16/01/20,12,Supermercado,Tijuana,Aceptada,False,0.0,38.13,False,2020,Motorola,ATT
13349,13350,1320,F,97000,61,100.19,16/01/20,12,Tienda departamental,Toluca,Aceptada,False,0.0,3.01,False,2019,Motorola,Movistar
13350,13351,1382,F,85000,54,771.32,16/01/20,12,Unknown,Nezahualcóyotl,En proceso,False,0.0,23.14,False,2015,Huawei,ATT
13351,13352,1425,M,56000,40,771.25,16/01/20,12,Compra en línea,Cancún,Aceptada,False,0.0,23.14,False,2018,Samsung,Telcel
13352,13353,1492,F,93000,46,240.75,16/01/20,12,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,7.22,False,2017,Motorola,Movistar
13353,13354,1590,M,36000,56,904.64,16/01/20,12,Compra en línea,Tijuana,Aceptada,True,0.0,27.14,False,2018,Huawei,Movistar
13354,13355,1603,F,54000,54,574.26,16/01/20,12,Compra en línea,Tijuana,Aceptada,False,0.0,17.23,False,2018,Apple,Telcel
13355,13356,1615,F,43000,35,175.8,16/01/20,12,Tienda departamental,Tijuana,Aceptada,False,8.79,5.27,False,2017,Huawei,ATT
13356,13357,1731,N,67000,48,303.32,16/01/20,12,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,9.1,False,2018,Huawei,Telcel
13357,13358,1821,M,28000,44,778.89,16/01/20,12,Compra en línea,Nezahualcóyotl,En proceso,False,0.0,23.37,False,2021,Huawei,Movistar
13358,13359,1957,F,51000,45,668.42,16/01/20,12,Supermercado,Guadalajara,Aceptada,False,0.0,20.05,False,2019,Samsung,Telcel
13359,13360,1981,M,68000,42,781.12,16/01/20,12,Compra en línea,Toluca,Aceptada,False,0.0,23.43,False,2020,Motorola,Telcel
13360,13361,2053,F,99000,46,523.05,16/01/20,12,Compra en línea,Monterrey,Aceptada,False,0.0,26.15,False,2018,Apple,Movistar
13361,13362,2135,M,61000,38,237.96,16/01/20,12,Unknown,Guadalajara,En proceso,False,11.9,7.14,False,2020,Samsung,ATT
13362,13363,2167,F,96000,60,686.87,16/01/20,12,Abarrotes,Nezahualcóyotl,En proceso,False,0.0,20.61,False,2021,Motorola,Movistar
13363,13364,2229,F,61000,61,245.46,16/01/20,12,Compra en línea,Nezahualcóyotl,En proceso,False,0.0,7.36,False,2017,Motorola,ATT
13364,13365,2250,F,46000,60,199.91,16/01/20,12,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,6.0,False,2017,Apple,ATT
13365,13366,2333,M,45000,64,426.59,16/01/20,12,Compra en línea,Monterrey,Aceptada,False,0.0,12.8,False,2020,Apple,Telcel
13366,13367,2395,F,86000,35,359.82,16/01/20,12,Farmacia,Monterrey,Rechazada,True,0.0,10.79,False,2019,Samsung,Telcel
13367,13368,2686,M,35000,53,669.18,16/01/20,12,Unknown,Ciudad de México,En proceso,True,0.0,20.08,False,2021,Motorola,Telcel
13368,13369,2762,F,60000,32,462.96,16/01/20,12,Supermercado,Monterrey,Aceptada,False,0.0,13.89,False,2021,Huawei,Telcel
13369,13370,2917,M,68000,44,234.93,16/01/20,12,Unknown,Monterrey,Aceptada,False,0.0,7.05,False,2019,Huawei,ATT
13370,13371,2956,M,36000,36,853.25,16/01/20,12,Compra en línea,Guadalajara,Rechazada,False,0.0,25.6,False,2017,Huawei,Telcel
13371,13372,3070,M,60000,59,218.4,16/01/20,12,Supermercado,Cancún,Aceptada,False,0.0,6.55,False,2019,Motorola,Movistar
13372,13373,3176,M,46000,40,389.44,16/01/20,12,Tienda departamental,Tijuana,Aceptada,False,0.0,11.68,False,2017,Samsung,Telcel
13373,13374,3271,M,44000,37,642.51,16/01/20,12,Tienda departamental,Guadalajara,Aceptada,False,0.0,19.28,False,2019,Motorola,Movistar
13374,13375,3338,M,39000,51,421.71,16/01/20,12,Compra en línea,Guadalajara,Aceptada,False,0.0,12.65,False,2022,Huawei,Telcel
13375,13376,3432,M,40000,61,398.87,16/01/20,12,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,11.97,False,2019,Apple,Movistar
13376,13377,3448,M,75000,42,704.57,16/01/20,12,Supermercado,Guadalajara,Aceptada,False,0.0,35.23,False,2017,Samsung,Telcel
13377,13378,3576,F,55000,48,586.41,16/01/20,12,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,17.59,False,2019,Samsung,Telcel
13378,13379,3623,M,96000,48,816.57,16/01/20,12,Compra en línea,Monterrey,Aceptada,False,40.83,24.5,False,2017,Apple,Telcel
13379,13380,3635,F,84000,61,887.03,16/01/20,12,Tienda departamental,Toluca,Aceptada,False,0.0,26.61,False,2017,Samsung,Telcel
13380,13381,3740,M,91000,61,345.13,16/01/20,12,Tienda departamental,Nezahualcóyotl,Aceptada,True,0.0,10.35,False,2018,Samsung,Telcel
13381,13382,3824,M,51000,57,100.35,16/01/20,12,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,3.01,False,2022,Huawei,ATT
13382,13383,3950,M,58000,53,291.34,16/01/20,12,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,8.74,False,2017,Samsung,ATT
13383,13384,7,F,72000,57,793.62,16/01/20,13,Farmacia,Guadalajara,Aceptada,False,0.0,39.68,False,2021,Motorola,ATT
13384,13385,182,F,64000,58,310.28,16/01/20,13,Farmacia,Nezahualcóyotl,Rechazada,False,0.0,21.72,False,2021,Motorola,Telcel
13385,13386,275,F,65000,64,264.21,16/01/20,13,Farmacia,Monterrey,Aceptada,False,0.0,7.93,False,2021,Apple,ATT
13386,13387,505,M,83000,56,625.36,16/01/20,13,Abarrotes,Cancún,Aceptada,False,0.0,18.76,True,2019,Samsung,Movistar
13387,13388,524,F,45000,57,661.29,16/01/20,13,Compra en línea,Monterrey,Aceptada,False,0.0,19.84,False,2018,Huawei,ATT
13388,13389,530,M,34000,54,340.4,16/01/20,13,Supermercado,Monterrey,Aceptada,True,0.0,10.21,False,2019,Apple,Telcel
13389,13390,720,M,90000,38,854.43,16/01/20,13,Compra en línea,Monterrey,Aceptada,False,42.72,25.63,False,2021,Motorola,Telcel
13390,13391,736,F,68000,37,722.74,16/01/20,13,Tienda departamental,Tijuana,Aceptada,True,0.0,21.68,False,2021,Samsung,Movistar
13391,13392,856,M,45000,32,657.37,16/01/20,13,Farmacia,Monterrey,Aceptada,False,32.87,19.72,False,2019,Motorola,Telcel
13392,13393,986,F,52000,45,943.24,16/01/20,13,Compra en línea,Nezahualcóyotl,Rechazada,False,0.0,28.3,False,2022,Samsung,Movistar
13393,13394,1041,F,72000,53,508.69,16/01/20,13,Farmacia,Tijuana,En proceso,False,0.0,15.26,False,2021,Samsung,Telcel
13394,13395,1044,F,53000,61,419.78,16/01/20,13,Tienda departamental,Guadalajara,Aceptada,False,0.0,12.59,False,2015,Apple,Telcel
13395,13396,1213,F,48000,49,441.16,16/01/20,13,Supermercado,Guadalajara,Aceptada,False,0.0,13.23,False,2018,Apple,Movistar
13396,13397,1289,M,76000,46,291.73,16/01/20,13,Compra en línea,Monterrey,Aceptada,False,14.59,8.75,False,2021,Huawei,Telcel
13398,13399,1312,M,92000,36,39.11,16/01/20,13,Unknown,Toluca,Aceptada,False,0.0,1.17,False,2019,Motorola,Telcel
13399,13400,1339,F,86000,46,225.52,16/01/20,13,Abarrotes,Nezahualcóyotl,Aceptada,False,11.28,6.77,True,2021,Samsung,Movistar
13400,13401,1347,F,35000,32,592.97,16/01/20,13,Farmacia,Guadalajara,Aceptada,True,0.0,17.79,False,2018,Huawei,ATT
13402,13403,1581,F,49000,46,888.97,16/01/20,13,Farmacia,Tijuana,En proceso,False,0.0,44.45,False,2019,Samsung,Movistar
13403,13404,1776,F,70000,35,258.85,16/01/20,13,Abarrotes,Monterrey,Aceptada,False,0.0,7.77,False,2017,Huawei,Telcel
13404,13405,1832,M,27000,58,704.97,16/01/20,13,Unknown,Guadalajara,Aceptada,False,0.0,35.25,False,2018,Apple,Telcel
13405,13406,1839,M,91000,52,470.47,16/01/20,13,Supermercado,Guadalajara,Aceptada,False,0.0,14.11,False,2019,Huawei,ATT
13406,13407,1870,M,43000,37,356.65,16/01/20,13,Abarrotes,Monterrey,Aceptada,False,0.0,10.7,False,2019,Samsung,ATT
13407,13408,1941,F,45000,62,543.8,16/01/20,13,Farmacia,Monterrey,Rechazada,False,0.0,16.31,False,2018,Samsung,Telcel
13408,13409,1989,F,51000,52,657.55,16/01/20,13,Compra en línea,Toluca,En proceso,False,0.0,19.73,False,2019,Apple,ATT
13409,13410,2033,F,30000,50,857.81,16/01/20,13,Farmacia,Guadalajara,Rechazada,False,0.0,42.89,True,2019,Apple,Movistar
13410,13411,2125,M,68000,56,401.97,16/01/20,13,Abarrotes,Ciudad de México,En proceso,False,0.0,12.06,False,2021,Samsung,Telcel
13411,13412,2131,M,87000,58,604.45,16/01/20,13,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,18.13,False,2018,Apple,Movistar
13412,13413,2177,M,58000,63,167.81,16/01/20,13,Supermercado,Toluca,Aceptada,False,0.0,5.03,False,2018,Huawei,Movistar
13413,13414,2255,M,69000,57,480.13,16/01/20,13,Supermercado,Cancún,Aceptada,False,24.01,14.4,False,2022,Huawei,Telcel
13414,13415,2393,F,60000,50,1.0,16/01/20,13,Compra en línea,Guadalajara,En proceso,False,0.05,0.03,False,2018,Motorola,ATT
13415,13416,2464,M,52000,64,610.24,16/01/20,13,Supermercado,Monterrey,Aceptada,False,0.0,42.72,False,2017,Samsung,ATT
13416,13417,2474,M,66000,42,276.92,16/01/20,13,Unknown,Guadalajara,En proceso,False,0.0,13.85,False,2019,Huawei,Telcel
13417,13418,2491,F,37000,42,681.09,16/01/20,13,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,20.43,False,2020,Samsung,ATT
13418,13419,2531,M,78000,52,283.63,16/01/20,13,Tienda departamental,Toluca,Aceptada,True,0.0,8.51,False,2015,Samsung,Telcel
13419,13420,2535,N,45000,34,641.79,16/01/20,13,Tienda departamental,Monterrey,Aceptada,False,32.09,19.25,False,2022,Apple,Movistar
13420,13421,2538,F,74000,49,122.93,16/01/20,13,Tienda departamental,Ciudad de México,Aceptada,False,6.15,3.69,False,2016,Samsung,Telcel
13421,13422,2547,M,91000,56,891.76,16/01/20,13,Compra en línea,Monterrey,Aceptada,False,0.0,26.75,False,2019,Samsung,ATT
13422,13423,2574,F,65000,38,749.6,16/01/20,13,Compra en línea,Ciudad de México,Aceptada,False,37.48,22.49,False,2019,Apple,Telcel
13423,13424,2588,F,77000,49,398.56,16/01/20,13,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,11.96,False,2022,Samsung,Telcel
13424,13425,2628,N,41000,37,699.48,16/01/20,13,Abarrotes,Monterrey,Aceptada,False,0.0,20.98,False,2017,Samsung,ATT
13425,13426,2727,F,48000,61,698.94,16/01/20,13,Farmacia,Cancún,Aceptada,False,0.0,20.97,False,2019,Samsung,Telcel
13426,13427,2728,F,60000,60,191.33,16/01/20,13,Unknown,Guadalajara,Aceptada,False,0.0,5.74,False,2018,Motorola,Movistar
13427,13428,2875,F,71000,63,541.25,16/01/20,13,Compra en línea,Monterrey,Aceptada,False,0.0,16.24,False,2020,Motorola,ATT
13428,13429,2934,F,63000,61,1050.2,16/01/20,13,Farmacia,Guadalajara,Aceptada,False,52.51,31.51,False,2018,Apple,Movistar
13429,13430,2937,M,40000,50,553.48,16/01/20,13,Tienda departamental,Monterrey,Rechazada,False,0.0,16.6,False,2021,Motorola,Telcel
13430,13431,2940,F,32000,42,317.91,16/01/20,13,Farmacia,Ciudad de México,Aceptada,False,0.0,9.54,False,2021,Samsung,Movistar
13431,13432,3061,F,72000,55,685.56,16/01/20,13,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,20.57,False,2017,Huawei,ATT
13432,13433,3084,F,51000,42,774.33,16/01/20,13,Tienda departamental,Ciudad de México,Aceptada,False,0.0,23.23,False,2021,Samsung,Telcel
13433,13434,3161,M,36000,63,1.0,16/01/20,13,Compra en línea,Toluca,Aceptada,False,0.0,0.03,False,2022,Motorola,Movistar
13434,13435,3255,M,66000,41,31.98,16/01/20,13,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,0.96,False,2021,Motorola,Telcel
13435,13436,3345,F,39000,34,297.59,16/01/20,13,Abarrotes,Monterrey,En proceso,False,0.0,8.93,False,2021,Huawei,Telcel
13436,13437,3391,F,60000,56,433.93,16/01/20,13,Abarrotes,Monterrey,Aceptada,False,0.0,13.02,False,2021,Huawei,ATT
13437,13438,3416,F,90000,45,870.47,16/01/20,13,Unknown,Monterrey,Rechazada,False,43.52,26.11,False,2020,Motorola,Telcel
13438,13439,3535,F,92000,42,598.89,16/01/20,13,Tienda departamental,Monterrey,Aceptada,False,0.0,29.94,False,2018,Huawei,ATT
13439,13440,3536,F,84000,61,620.06,16/01/20,13,Unknown,Ciudad de México,Aceptada,False,0.0,18.6,False,2019,Huawei,Telcel
13440,13441,3573,F,97000,33,574.49,16/01/20,13,Unknown,Guadalajara,Aceptada,False,0.0,17.23,False,2018,Huawei,Movistar
13441,13442,3574,F,30000,62,815.81,16/01/20,13,Farmacia,Ciudad de México,En proceso,False,0.0,24.47,False,2021,Motorola,Telcel
13442,13443,3721,F,45000,64,867.1,16/01/20,13,Compra en línea,Cancún,En proceso,False,0.0,26.01,False,2021,Huawei,Movistar
13443,13444,3773,M,91000,54,349.88,16/01/20,13,Supermercado,Guadalajara,En proceso,True,0.0,10.5,False,2021,Motorola,Telcel
13444,13445,3795,F,63000,61,349.44,16/01/20,13,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,10.48,False,2019,Samsung,Movistar
13445,13446,3826,F,71000,63,797.02,16/01/20,13,Supermercado,Monterrey,Aceptada,False,0.0,23.91,False,2019,Huawei,Telcel
13446,13447,3914,M,61000,49,598.02,16/01/20,13,Farmacia,Guadalajara,Aceptada,False,0.0,17.94,False,2017,Huawei,Telcel
